#Contains single reference judgments for results from 50 FedWeb14 topics
#snippetID	userID	pagelabel	pageproblem	watchedvideo
FW14-e021-7431-01	judge19	Non	0	0
FW14-e021-7431-02	judge19	Non	0	0
FW14-e021-7431-03	judge19	Non	0	0
FW14-e021-7431-04	judge19	Non	0	0
FW14-e021-7431-05	judge19	Non	0	0
FW14-e021-7431-06	judge19	Non	0	0
FW14-e021-7431-07	judge19	Non	0	0
FW14-e021-7431-08	judge19	Non	0	0
FW14-e021-7431-09	judge19	Non	0	0
FW14-e021-7431-10	judge19	Non	0	0
FW14-e022-7431-01	judge19	Rel	0	1
FW14-e022-7431-02	judge19	HRel	0	1
FW14-e022-7431-03	judge19	Rel	0	1
FW14-e022-7431-04	judge19	Non	0	1
FW14-e022-7431-05	judge19	Key	0	1
FW14-e022-7431-06	judge19	Key	0	1
FW14-e022-7431-07	judge19	Non	0	0
FW14-e022-7431-08	judge19	HRel	0	1
FW14-e022-7431-09	judge19	HRel	0	1
FW14-e022-7431-10	judge19	Non	0	0
FW14-e023-7431-01	judge19	Key	0	0
FW14-e023-7431-02	judge19	Non	1	0
FW14-e023-7431-03	judge19	Non	0	0
FW14-e023-7431-04	judge19	Non	0	0
FW14-e023-7431-05	judge19	Key	0	0
FW14-e023-7431-06	judge19	Non	0	0
FW14-e023-7431-07	judge19	Rel	0	0
FW14-e023-7431-08	judge19	Rel	0	0
FW14-e023-7431-09	judge19	Rel	0	0
FW14-e023-7431-10	judge19	Rel	0	0
FW14-e026-7431-01	judge19	Non	0	0
FW14-e026-7431-02	judge19	Non	0	0
FW14-e026-7431-03	judge19	Non	0	0
FW14-e026-7431-04	judge19	Non	0	0
FW14-e026-7431-05	judge19	Non	0	0
FW14-e026-7431-06	judge19	Non	0	0
FW14-e026-7431-07	judge19	Non	0	0
FW14-e026-7431-08	judge19	Non	0	0
FW14-e026-7431-09	judge19	Non	0	0
FW14-e026-7431-10	judge19	Non	0	0
FW14-e029-7431-01	judge19	Non	0	0
FW14-e032-7431-01	judge19	Non	0	0
FW14-e032-7431-02	judge19	Non	0	0
FW14-e032-7431-03	judge19	Non	0	0
FW14-e032-7431-04	judge19	Non	0	0
FW14-e032-7431-05	judge19	Non	0	0
FW14-e032-7431-06	judge19	Non	0	0
FW14-e032-7431-07	judge19	Non	0	0
FW14-e032-7431-08	judge19	Non	0	0
FW14-e032-7431-09	judge19	Non	0	0
FW14-e032-7431-10	judge19	Non	0	0
FW14-e041-7431-01	judge19	Non	0	0
FW14-e041-7431-02	judge19	Non	0	0
FW14-e041-7431-03	judge19	Non	0	0
FW14-e041-7431-04	judge19	Non	0	0
FW14-e041-7431-05	judge19	Non	0	0
FW14-e041-7431-06	judge19	Non	0	0
FW14-e041-7431-07	judge19	Non	0	0
FW14-e041-7431-08	judge19	Non	0	0
FW14-e041-7431-09	judge19	Non	0	0
FW14-e041-7431-10	judge19	Non	0	0
FW14-e043-7431-01	judge19	Non	0	0
FW14-e043-7431-02	judge19	Non	0	0
FW14-e043-7431-03	judge19	Non	0	0
FW14-e044-7431-01	judge19	Non	0	0
FW14-e044-7431-02	judge19	Non	0	0
FW14-e044-7431-03	judge19	Non	0	0
FW14-e044-7431-04	judge19	Non	0	0
FW14-e044-7431-05	judge19	Non	0	0
FW14-e044-7431-06	judge19	Non	0	0
FW14-e044-7431-07	judge19	Non	1	0
FW14-e044-7431-08	judge19	Non	0	0
FW14-e044-7431-09	judge19	Non	0	0
FW14-e044-7431-10	judge19	Non	0	0
FW14-e045-7431-01	judge19	Non	0	0
FW14-e047-7431-01	judge19	Non	1	0
FW14-e047-7431-02	judge19	Non	0	0
FW14-e047-7431-03	judge19	Non	0	0
FW14-e047-7431-04	judge19	Non	0	0
FW14-e047-7431-05	judge19	Non	0	0
FW14-e049-7431-01	judge19	Non	0	0
FW14-e049-7431-02	judge19	Non	0	0
FW14-e049-7431-03	judge19	Non	0	0
FW14-e049-7431-04	judge19	Non	0	0
FW14-e049-7431-05	judge19	Non	0	0
FW14-e049-7431-06	judge19	Non	0	0
FW14-e049-7431-07	judge19	Non	0	0
FW14-e049-7431-08	judge19	Non	0	0
FW14-e049-7431-09	judge19	Non	0	0
FW14-e052-7431-01	judge19	Rel	0	0
FW14-e052-7431-02	judge19	HRel	0	0
FW14-e052-7431-03	judge19	Non	1	0
FW14-e052-7431-04	judge19	Non	0	0
FW14-e052-7431-05	judge19	Rel	0	0
FW14-e052-7431-06	judge19	Non	0	0
FW14-e052-7431-07	judge19	Non	0	0
FW14-e052-7431-08	judge19	Non	0	0
FW14-e052-7431-09	judge19	Non	1	0
FW14-e055-7431-01	judge19	Non	0	0
FW14-e055-7431-02	judge19	Rel	0	0
FW14-e055-7431-03	judge19	Non	0	0
FW14-e055-7431-04	judge19	Non	0	0
FW14-e055-7431-05	judge19	Non	0	0
FW14-e055-7431-06	judge19	Non	0	0
FW14-e055-7431-07	judge19	Non	0	0
FW14-e055-7431-08	judge19	Non	0	0
FW14-e055-7431-09	judge19	Non	0	0
FW14-e055-7431-10	judge19	Non	0	0
FW14-e062-7431-01	judge19	Non	0	0
FW14-e066-7431-01	judge19	Non	0	0
FW14-e066-7431-02	judge19	Non	0	0
FW14-e066-7431-03	judge19	Non	0	0
FW14-e066-7431-04	judge19	Non	0	0
FW14-e066-7431-05	judge19	Non	0	0
FW14-e066-7431-06	judge19	Non	0	0
FW14-e066-7431-07	judge19	Non	0	0
FW14-e066-7431-08	judge19	Non	0	0
FW14-e066-7431-09	judge19	Non	0	0
FW14-e066-7431-10	judge19	Non	0	0
FW14-e067-7431-01	judge19	Non	0	0
FW14-e067-7431-02	judge19	Non	0	0
FW14-e067-7431-03	judge19	Non	0	0
FW14-e067-7431-04	judge19	Non	0	0
FW14-e067-7431-05	judge19	Non	0	0
FW14-e067-7431-06	judge19	Non	0	0
FW14-e067-7431-07	judge19	Non	0	0
FW14-e067-7431-08	judge19	Non	0	0
FW14-e067-7431-09	judge19	Non	0	0
FW14-e067-7431-10	judge19	Non	0	0
FW14-e085-7431-01	judge19	Non	1	0
FW14-e085-7431-02	judge19	Non	0	0
FW14-e085-7431-03	judge19	Non	1	0
FW14-e085-7431-04	judge19	Non	0	0
FW14-e085-7431-05	judge19	Non	0	0
FW14-e085-7431-06	judge19	Non	0	0
FW14-e085-7431-07	judge19	Non	0	0
FW14-e086-7431-01	judge19	Non	0	0
FW14-e086-7431-02	judge19	Non	0	0
FW14-e086-7431-03	judge19	Non	0	0
FW14-e086-7431-04	judge19	Non	0	0
FW14-e086-7431-05	judge19	Non	0	0
FW14-e086-7431-06	judge19	Non	0	0
FW14-e086-7431-07	judge19	Non	0	0
FW14-e086-7431-08	judge19	Non	0	0
FW14-e086-7431-09	judge19	Non	0	0
FW14-e086-7431-10	judge19	Non	0	0
FW14-e087-7431-01	judge19	Non	0	0
FW14-e087-7431-02	judge19	Non	0	0
FW14-e087-7431-03	judge19	Non	0	0
FW14-e087-7431-04	judge19	Non	0	0
FW14-e087-7431-05	judge19	Non	0	0
FW14-e087-7431-06	judge19	Non	0	0
FW14-e087-7431-07	judge19	Non	0	0
FW14-e087-7431-08	judge19	Non	0	0
FW14-e087-7431-09	judge19	Non	0	0
FW14-e087-7431-10	judge19	Non	0	0
FW14-e088-7431-01	judge19	Key	0	0
FW14-e088-7431-02	judge19	Non	0	0
FW14-e088-7431-03	judge19	Key	0	0
FW14-e088-7431-04	judge19	Key	0	0
FW14-e088-7431-05	judge19	HRel	0	0
FW14-e088-7431-06	judge19	Rel	0	0
FW14-e088-7431-07	judge19	Key	0	0
FW14-e088-7431-08	judge19	HRel	0	0
FW14-e095-7431-01	judge19	Non	0	0
FW14-e095-7431-02	judge19	Non	0	0
FW14-e095-7431-03	judge19	Non	0	0
FW14-e095-7431-04	judge19	Non	0	0
FW14-e095-7431-05	judge19	Non	0	0
FW14-e098-7431-01	judge19	HRel	0	0
FW14-e101-7431-01	judge19	Key	0	0
FW14-e101-7431-02	judge19	HRel	0	0
FW14-e101-7431-03	judge19	HRel	0	0
FW14-e101-7431-04	judge19	Key	0	0
FW14-e101-7431-05	judge19	HRel	0	0
FW14-e101-7431-06	judge19	Key	0	0
FW14-e101-7431-07	judge19	HRel	0	0
FW14-e101-7431-08	judge19	HRel	0	0
FW14-e101-7431-09	judge19	Non	1	0
FW14-e101-7431-10	judge19	Non	0	0
FW14-e104-7431-01	judge19	Non	0	0
FW14-e104-7431-02	judge19	Non	0	0
FW14-e104-7431-03	judge19	Non	0	0
FW14-e104-7431-04	judge19	Non	0	0
FW14-e108-7431-01	judge19	Non	0	0
FW14-e109-7431-01	judge19	HRel	0	0
FW14-e109-7431-02	judge19	Non	0	0
FW14-e109-7431-03	judge19	Non	0	0
FW14-e109-7431-04	judge19	Non	0	0
FW14-e109-7431-05	judge19	Non	0	0
FW14-e109-7431-06	judge19	Non	0	0
FW14-e109-7431-07	judge19	Rel	0	0
FW14-e109-7431-08	judge19	Non	0	0
FW14-e109-7431-09	judge19	Non	0	0
FW14-e109-7431-10	judge19	Rel	0	0
FW14-e118-7431-01	judge19	Non	0	0
FW14-e118-7431-02	judge19	Non	0	0
FW14-e118-7431-03	judge19	Non	0	0
FW14-e123-7431-01	judge19	Non	0	0
FW14-e123-7431-02	judge19	Non	0	0
FW14-e123-7431-03	judge19	Non	0	0
FW14-e123-7431-04	judge19	Non	0	0
FW14-e123-7431-05	judge19	Non	0	0
FW14-e123-7431-06	judge19	Non	0	0
FW14-e123-7431-07	judge19	Non	0	0
FW14-e123-7431-08	judge19	Non	1	0
FW14-e123-7431-09	judge19	Non	0	0
FW14-e123-7431-10	judge19	Non	0	0
FW14-e129-7431-01	judge19	Non	0	0
FW14-e129-7431-02	judge19	Non	0	0
FW14-e129-7431-03	judge19	Non	0	0
FW14-e129-7431-04	judge19	Non	0	0
FW14-e129-7431-05	judge19	Non	0	0
FW14-e129-7431-06	judge19	Non	0	0
FW14-e129-7431-07	judge19	Non	0	0
FW14-e129-7431-08	judge19	Non	0	0
FW14-e129-7431-09	judge19	Non	0	0
FW14-e129-7431-10	judge19	Non	0	0
FW14-e130-7431-01	judge19	Non	0	0
FW14-e130-7431-02	judge19	Non	0	0
FW14-e130-7431-03	judge19	Non	0	0
FW14-e130-7431-04	judge19	Non	0	0
FW14-e130-7431-05	judge19	Non	0	0
FW14-e130-7431-06	judge19	Non	0	0
FW14-e130-7431-07	judge19	Non	0	0
FW14-e130-7431-08	judge19	Non	1	0
FW14-e130-7431-09	judge19	Non	0	0
FW14-e130-7431-10	judge19	Non	0	0
FW14-e133-7431-01	judge19	Non	0	0
FW14-e133-7431-02	judge19	Non	0	0
FW14-e133-7431-03	judge19	Non	0	0
FW14-e133-7431-04	judge19	Non	0	0
FW14-e133-7431-05	judge19	Non	0	0
FW14-e133-7431-06	judge19	Non	0	0
FW14-e133-7431-07	judge19	Non	0	0
FW14-e133-7431-08	judge19	Non	0	0
FW14-e133-7431-09	judge19	Non	0	0
FW14-e133-7431-10	judge19	Non	0	0
FW14-e134-7431-01	judge19	Non	0	0
FW14-e134-7431-02	judge19	Non	0	0
FW14-e134-7431-03	judge19	Non	0	0
FW14-e146-7431-01	judge19	Non	0	0
FW14-e146-7431-02	judge19	Non	0	0
FW14-e146-7431-03	judge19	Non	0	0
FW14-e146-7431-04	judge19	Non	0	0
FW14-e148-7431-01	judge19	Non	0	0
FW14-e158-7431-01	judge19	Non	0	0
FW14-e158-7431-02	judge19	Non	0	0
FW14-e158-7431-03	judge19	Non	0	0
FW14-e158-7431-04	judge19	Non	0	0
FW14-e158-7431-05	judge19	Non	0	0
FW14-e158-7431-06	judge19	Non	0	0
FW14-e158-7431-07	judge19	Non	0	0
FW14-e158-7431-08	judge19	Non	0	0
FW14-e158-7431-09	judge19	Non	0	0
FW14-e158-7431-10	judge19	Non	0	0
FW14-e167-7431-01	judge19	Non	0	0
FW14-e167-7431-02	judge19	Non	0	0
FW14-e167-7431-03	judge19	Non	0	0
FW14-e167-7431-04	judge19	Non	0	0
FW14-e167-7431-05	judge19	Non	0	0
FW14-e167-7431-06	judge19	Non	0	0
FW14-e167-7431-07	judge19	Non	0	0
FW14-e167-7431-08	judge19	Non	0	0
FW14-e167-7431-09	judge19	Non	0	0
FW14-e167-7431-10	judge19	Non	0	0
FW14-e168-7431-01	judge19	Non	0	0
FW14-e168-7431-02	judge19	Non	0	0
FW14-e168-7431-03	judge19	Non	0	0
FW14-e168-7431-04	judge19	Non	0	0
FW14-e168-7431-05	judge19	Non	0	0
FW14-e168-7431-06	judge19	Non	0	0
FW14-e168-7431-07	judge19	Non	0	0
FW14-e168-7431-08	judge19	Non	0	0
FW14-e168-7431-09	judge19	Non	0	0
FW14-e168-7431-10	judge19	Non	0	0
FW14-e174-7431-01	judge19	Non	0	0
FW14-e174-7431-02	judge19	Non	0	0
FW14-e174-7431-03	judge19	Non	0	0
FW14-e174-7431-04	judge19	Non	0	0
FW14-e174-7431-05	judge19	Non	0	0
FW14-e174-7431-06	judge19	Non	0	0
FW14-e174-7431-07	judge19	Non	0	0
FW14-e174-7431-08	judge19	Non	0	0
FW14-e175-7431-01	judge19	Non	1	0
FW14-e175-7431-02	judge19	Key	0	0
FW14-e175-7431-03	judge19	HRel	0	0
FW14-e175-7431-04	judge19	Rel	0	0
FW14-e175-7431-05	judge19	Non	0	0
FW14-e175-7431-06	judge19	Key	0	0
FW14-e175-7431-07	judge19	Key	0	0
FW14-e175-7431-08	judge19	Key	0	0
FW14-e176-7431-01	judge19	HRel	0	0
FW14-e176-7431-02	judge19	HRel	0	0
FW14-e176-7431-03	judge19	HRel	0	1
FW14-e176-7431-04	judge19	Non	0	0
FW14-e176-7431-05	judge19	Key	0	0
FW14-e176-7431-06	judge19	Non	0	1
FW14-e176-7431-07	judge19	HRel	0	1
FW14-e176-7431-08	judge19	Non	0	0
FW14-e176-7431-09	judge19	HRel	0	0
FW14-e176-7431-10	judge19	Rel	0	1
FW14-e179-7431-01	judge19	Non	0	0
FW14-e179-7431-02	judge19	Non	0	0
FW14-e179-7431-03	judge19	Non	0	0
FW14-e179-7431-04	judge19	Non	0	0
FW14-e179-7431-05	judge19	Non	0	0
FW14-e182-7431-01	judge19	Non	0	0
FW14-e182-7431-02	judge19	Non	0	0
FW14-e182-7431-03	judge19	Non	0	0
FW14-e182-7431-04	judge19	Non	0	0
FW14-e182-7431-05	judge19	Non	0	0
FW14-e182-7431-06	judge19	Non	0	0
FW14-e182-7431-07	judge19	Non	0	0
FW14-e182-7431-08	judge19	Non	0	0
FW14-e182-7431-09	judge19	Non	0	0
FW14-e184-7431-01	judge19	HRel	0	0
FW14-e185-7431-01	judge19	Non	0	0
FW14-e185-7431-02	judge19	Non	0	0
FW14-e185-7431-03	judge19	HRel	0	0
FW14-e185-7431-04	judge19	Non	0	0
FW14-e185-7431-05	judge19	HRel	0	0
FW14-e185-7431-06	judge19	Rel	0	0
FW14-e185-7431-07	judge19	Non	0	0
FW14-e185-7431-08	judge19	Non	0	0
FW14-e185-7431-09	judge19	Non	0	0
FW14-e185-7431-10	judge19	Non	0	0
FW14-e200-7431-01	judge19	Non	1	0
FW14-e200-7431-02	judge19	Rel	0	0
FW14-e200-7431-03	judge19	HRel	0	0
FW14-e200-7431-04	judge19	HRel	0	0
FW14-e200-7431-05	judge19	Non	0	0
FW14-e200-7431-06	judge19	HRel	0	0
FW14-e200-7431-07	judge19	HRel	0	0
FW14-e200-7431-08	judge19	HRel	0	0
FW14-e200-7431-09	judge19	HRel	0	0
FW14-e200-7431-10	judge19	HRel	0	0
FW14-e002-7441-01	judge3	Non	0	0
FW14-e002-7441-02	judge3	Non	0	0
FW14-e002-7441-03	judge3	Non	0	0
FW14-e002-7441-04	judge3	Non	0	0
FW14-e002-7441-05	judge3	Non	0	0
FW14-e002-7441-06	judge3	Non	0	0
FW14-e002-7441-07	judge3	Non	0	0
FW14-e002-7441-08	judge3	Non	0	0
FW14-e002-7441-09	judge3	Non	0	0
FW14-e002-7441-10	judge3	Non	0	0
FW14-e004-7441-01	judge3	Non	0	0
FW14-e004-7441-02	judge3	Non	0	0
FW14-e004-7441-03	judge3	Non	0	0
FW14-e004-7441-04	judge3	Non	0	0
FW14-e004-7441-05	judge3	Non	0	0
FW14-e004-7441-06	judge3	Non	0	0
FW14-e004-7441-07	judge3	Non	0	0
FW14-e004-7441-08	judge3	Non	0	0
FW14-e004-7441-09	judge3	Non	0	0
FW14-e004-7441-10	judge3	Non	0	0
FW14-e009-7441-01	judge3	Non	0	0
FW14-e010-7441-01	judge3	Non	0	0
FW14-e010-7441-02	judge3	Non	0	0
FW14-e010-7441-03	judge3	Non	0	0
FW14-e010-7441-04	judge3	Non	0	0
FW14-e010-7441-05	judge3	Non	0	0
FW14-e010-7441-06	judge3	Non	0	0
FW14-e010-7441-07	judge3	Non	0	0
FW14-e010-7441-08	judge3	Non	0	0
FW14-e010-7441-09	judge3	Non	0	0
FW14-e010-7441-10	judge3	Non	0	0
FW14-e013-7441-01	judge3	Non	0	0
FW14-e013-7441-02	judge3	Non	0	0
FW14-e013-7441-03	judge3	Non	0	0
FW14-e013-7441-04	judge3	Non	0	0
FW14-e013-7441-05	judge3	Non	0	0
FW14-e013-7441-06	judge3	Non	0	0
FW14-e013-7441-07	judge3	Non	0	0
FW14-e013-7441-08	judge3	Non	0	0
FW14-e014-7441-01	judge3	Non	0	0
FW14-e021-7441-01	judge3	HRel	1	0
FW14-e021-7441-02	judge3	HRel	0	1
FW14-e021-7441-03	judge3	HRel	0	1
FW14-e021-7441-04	judge3	HRel	0	1
FW14-e021-7441-05	judge3	HRel	0	1
FW14-e021-7441-06	judge3	HRel	0	1
FW14-e021-7441-07	judge3	HRel	0	1
FW14-e021-7441-08	judge3	HRel	0	1
FW14-e021-7441-09	judge3	Key	0	1
FW14-e021-7441-10	judge3	HRel	0	1
FW14-e022-7441-01	judge3	Rel	0	0
FW14-e022-7441-02	judge3	HRel	1	0
FW14-e022-7441-03	judge3	Key	1	0
FW14-e022-7441-04	judge3	HRel	1	0
FW14-e022-7441-05	judge3	HRel	1	0
FW14-e022-7441-06	judge3	Key	0	1
FW14-e022-7441-07	judge3	Key	0	1
FW14-e022-7441-08	judge3	Key	0	0
FW14-e022-7441-09	judge3	Key	0	0
FW14-e022-7441-10	judge3	HRel	0	1
FW14-e023-7441-01	judge3	Rel	0	0
FW14-e023-7441-02	judge3	Rel	0	0
FW14-e023-7441-03	judge3	HRel	1	0
FW14-e023-7441-04	judge3	HRel	1	0
FW14-e023-7441-05	judge3	Key	0	0
FW14-e023-7441-06	judge3	Rel	0	0
FW14-e023-7441-07	judge3	Rel	0	0
FW14-e023-7441-08	judge3	Rel	0	0
FW14-e023-7441-09	judge3	HRel	0	1
FW14-e026-7441-01	judge3	Non	0	0
FW14-e026-7441-02	judge3	Non	0	0
FW14-e026-7441-03	judge3	Non	0	0
FW14-e026-7441-04	judge3	Non	0	0
FW14-e026-7441-05	judge3	Non	1	0
FW14-e026-7441-06	judge3	Non	0	0
FW14-e026-7441-07	judge3	Rel	0	1
FW14-e026-7441-08	judge3	HRel	1	0
FW14-e026-7441-09	judge3	Rel	0	0
FW14-e026-7441-10	judge3	Rel	0	0
FW14-e029-7441-01	judge3	Non	0	0
FW14-e029-7441-02	judge3	Non	0	0
FW14-e029-7441-03	judge3	Non	0	0
FW14-e029-7441-04	judge3	Non	0	0
FW14-e029-7441-05	judge3	Non	0	0
FW14-e029-7441-06	judge3	Non	0	0
FW14-e029-7441-07	judge3	Non	0	0
FW14-e029-7441-08	judge3	Non	0	0
FW14-e029-7441-09	judge3	Non	0	0
FW14-e029-7441-10	judge3	Non	0	0
FW14-e032-7441-01	judge3	Non	0	0
FW14-e032-7441-02	judge3	Non	0	0
FW14-e032-7441-03	judge3	Non	0	0
FW14-e032-7441-04	judge3	Non	0	0
FW14-e032-7441-05	judge3	Non	0	0
FW14-e032-7441-06	judge3	Non	0	0
FW14-e032-7441-07	judge3	Non	0	0
FW14-e032-7441-08	judge3	Non	0	0
FW14-e032-7441-09	judge3	Non	0	0
FW14-e032-7441-10	judge3	Non	0	0
FW14-e033-7441-01	judge3	Non	0	0
FW14-e034-7441-01	judge3	Rel	0	0
FW14-e034-7441-02	judge3	Non	0	0
FW14-e034-7441-03	judge3	Non	0	0
FW14-e034-7441-04	judge3	Non	0	0
FW14-e034-7441-05	judge3	Non	0	0
FW14-e034-7441-06	judge3	Non	0	0
FW14-e034-7441-07	judge3	Non	0	0
FW14-e034-7441-08	judge3	Non	0	0
FW14-e034-7441-09	judge3	Non	0	0
FW14-e034-7441-10	judge3	Non	0	0
FW14-e041-7441-01	judge3	Non	0	0
FW14-e041-7441-02	judge3	Non	0	0
FW14-e041-7441-03	judge3	Non	0	0
FW14-e041-7441-04	judge3	Non	0	0
FW14-e041-7441-05	judge3	Non	0	0
FW14-e041-7441-06	judge3	Non	0	0
FW14-e041-7441-07	judge3	Non	0	0
FW14-e041-7441-08	judge3	Non	0	0
FW14-e041-7441-09	judge3	Non	0	0
FW14-e041-7441-10	judge3	Non	0	0
FW14-e043-7441-01	judge3	Non	0	0
FW14-e043-7441-02	judge3	Non	0	0
FW14-e043-7441-03	judge3	Non	0	0
FW14-e043-7441-04	judge3	Non	0	0
FW14-e043-7441-05	judge3	Non	0	0
FW14-e043-7441-06	judge3	Non	0	0
FW14-e043-7441-07	judge3	Non	0	0
FW14-e043-7441-08	judge3	Non	0	0
FW14-e043-7441-09	judge3	Non	0	0
FW14-e043-7441-10	judge3	Non	0	0
FW14-e044-7441-01	judge3	Non	0	0
FW14-e044-7441-02	judge3	Non	0	0
FW14-e044-7441-03	judge3	Non	0	0
FW14-e044-7441-04	judge3	Non	0	0
FW14-e044-7441-05	judge3	Non	0	0
FW14-e044-7441-06	judge3	Non	0	0
FW14-e044-7441-07	judge3	Non	0	0
FW14-e044-7441-08	judge3	Non	0	0
FW14-e044-7441-09	judge3	Non	0	0
FW14-e044-7441-10	judge3	Non	0	0
FW14-e047-7441-01	judge3	Non	0	0
FW14-e047-7441-02	judge3	Non	0	0
FW14-e047-7441-03	judge3	Non	0	0
FW14-e047-7441-04	judge3	Non	0	0
FW14-e047-7441-05	judge3	Non	0	0
FW14-e047-7441-06	judge3	Non	0	0
FW14-e047-7441-07	judge3	Non	0	0
FW14-e047-7441-08	judge3	Non	0	0
FW14-e047-7441-09	judge3	Non	0	0
FW14-e047-7441-10	judge3	Non	0	0
FW14-e049-7441-01	judge3	Non	0	0
FW14-e049-7441-02	judge3	Non	0	0
FW14-e049-7441-03	judge3	Non	0	0
FW14-e049-7441-04	judge3	Non	0	0
FW14-e049-7441-05	judge3	Non	0	0
FW14-e049-7441-06	judge3	Non	0	0
FW14-e049-7441-07	judge3	Non	0	0
FW14-e049-7441-08	judge3	Non	0	0
FW14-e049-7441-09	judge3	Non	0	0
FW14-e049-7441-10	judge3	Non	0	0
FW14-e050-7441-01	judge3	Nav	0	0
FW14-e050-7441-02	judge3	Rel	0	0
FW14-e050-7441-03	judge3	Nav	0	0
FW14-e050-7441-04	judge3	Non	0	0
FW14-e050-7441-05	judge3	Rel	0	0
FW14-e050-7441-06	judge3	Non	0	0
FW14-e050-7441-07	judge3	Non	0	0
FW14-e050-7441-08	judge3	Rel	0	0
FW14-e050-7441-09	judge3	Rel	0	0
FW14-e050-7441-10	judge3	Non	0	0
FW14-e052-7441-01	judge3	Non	0	0
FW14-e052-7441-02	judge3	Rel	0	0
FW14-e052-7441-03	judge3	HRel	1	0
FW14-e052-7441-04	judge3	Rel	0	0
FW14-e052-7441-05	judge3	Key	0	1
FW14-e052-7441-06	judge3	Non	0	0
FW14-e052-7441-07	judge3	HRel	0	0
FW14-e052-7441-08	judge3	Non	0	0
FW14-e052-7441-09	judge3	Rel	0	0
FW14-e052-7441-10	judge3	Rel	0	0
FW14-e055-7441-01	judge3	Non	0	0
FW14-e055-7441-02	judge3	Non	0	0
FW14-e055-7441-03	judge3	Non	0	0
FW14-e055-7441-04	judge3	Non	0	0
FW14-e055-7441-05	judge3	Non	0	0
FW14-e055-7441-06	judge3	Non	0	0
FW14-e055-7441-07	judge3	Non	0	0
FW14-e055-7441-08	judge3	Non	0	0
FW14-e055-7441-09	judge3	Non	0	0
FW14-e055-7441-10	judge3	Rel	0	0
FW14-e062-7441-01	judge3	Non	0	0
FW14-e062-7441-02	judge3	HRel	1	0
FW14-e062-7441-03	judge3	Non	0	0
FW14-e062-7441-04	judge3	Rel	0	0
FW14-e062-7441-05	judge3	Rel	0	0
FW14-e062-7441-06	judge3	Rel	0	0
FW14-e062-7441-07	judge3	Non	0	0
FW14-e062-7441-08	judge3	Non	0	0
FW14-e062-7441-09	judge3	HRel	0	1
FW14-e062-7441-10	judge3	Non	0	0
FW14-e066-7441-01	judge3	Non	0	0
FW14-e066-7441-02	judge3	Non	0	0
FW14-e066-7441-03	judge3	Non	0	0
FW14-e066-7441-04	judge3	Non	0	0
FW14-e066-7441-05	judge3	Non	0	0
FW14-e066-7441-06	judge3	Non	0	0
FW14-e066-7441-07	judge3	Non	0	0
FW14-e066-7441-08	judge3	Non	0	0
FW14-e066-7441-09	judge3	Non	0	0
FW14-e066-7441-10	judge3	Non	0	0
FW14-e067-7441-01	judge3	Non	0	0
FW14-e076-7441-01	judge3	Non	0	0
FW14-e076-7441-02	judge3	Non	0	0
FW14-e085-7441-01	judge3	Non	0	0
FW14-e085-7441-02	judge3	Non	0	0
FW14-e085-7441-03	judge3	Non	0	0
FW14-e085-7441-04	judge3	Non	0	0
FW14-e085-7441-05	judge3	Non	0	0
FW14-e085-7441-06	judge3	Non	0	0
FW14-e085-7441-07	judge3	Non	0	0
FW14-e085-7441-08	judge3	Non	0	0
FW14-e085-7441-09	judge3	Non	0	0
FW14-e085-7441-10	judge3	Non	0	0
FW14-e086-7441-01	judge3	Non	0	0
FW14-e086-7441-02	judge3	Non	0	0
FW14-e086-7441-03	judge3	Non	0	0
FW14-e086-7441-04	judge3	Non	0	0
FW14-e086-7441-05	judge3	Non	0	0
FW14-e086-7441-06	judge3	Non	0	0
FW14-e086-7441-07	judge3	Non	0	0
FW14-e086-7441-08	judge3	Non	0	0
FW14-e086-7441-09	judge3	Non	0	0
FW14-e086-7441-10	judge3	Non	0	0
FW14-e087-7441-01	judge3	Non	0	0
FW14-e087-7441-02	judge3	Non	0	0
FW14-e087-7441-03	judge3	Non	0	0
FW14-e087-7441-04	judge3	Non	0	0
FW14-e087-7441-05	judge3	Non	0	0
FW14-e087-7441-06	judge3	Non	0	0
FW14-e087-7441-07	judge3	Non	0	0
FW14-e087-7441-08	judge3	Non	0	0
FW14-e087-7441-09	judge3	Non	0	0
FW14-e087-7441-10	judge3	Non	0	0
FW14-e088-7441-01	judge3	Non	0	0
FW14-e088-7441-02	judge3	Rel	0	0
FW14-e088-7441-03	judge3	HRel	1	0
FW14-e088-7441-04	judge3	Key	1	0
FW14-e088-7441-05	judge3	Nav	0	0
FW14-e088-7441-06	judge3	Rel	0	0
FW14-e088-7441-07	judge3	HRel	0	0
FW14-e088-7441-08	judge3	Rel	0	0
FW14-e095-7441-01	judge3	Non	0	0
FW14-e095-7441-02	judge3	Non	0	0
FW14-e095-7441-03	judge3	Non	0	0
FW14-e095-7441-04	judge3	Non	0	0
FW14-e095-7441-05	judge3	Non	0	0
FW14-e095-7441-06	judge3	Non	0	0
FW14-e095-7441-07	judge3	Non	0	0
FW14-e095-7441-08	judge3	Non	0	0
FW14-e095-7441-09	judge3	Non	0	0
FW14-e095-7441-10	judge3	Non	0	0
FW14-e098-7441-01	judge3	Non	0	0
FW14-e098-7441-02	judge3	Non	0	0
FW14-e098-7441-03	judge3	Non	0	0
FW14-e098-7441-04	judge3	Non	0	0
